hgnc_symbol	chromosome_name
SRP19	5
SRP54	14
SRP68	17
SRP72	4
SRP9	1
SRPK1	6
SRPK2	7
SRPRB	3
SRPX	X
SRPX2	X
SRR	17
SRRD	22
SRRM1	1
SRRM2	16
SRRM2-AS1	16
SRRM3	7
SRRM4	12
SRRM5	19
SRRT	7
SRSF1	17
SRSF10	1
SRSF11	1
SRSF12	6
SRSF2	17
SRSF3	6
SRSF4	1
SRSF5	14
SRSF6	20
SRSF7	2
SRSF8	11
SRSF9	12
SRXN1	20
SS18	18
SS18L1	20
SS18L2	3
SSB	2
SSBP1	7
SSBP2	5
SSBP3	1
SSBP4	19
SSC4D	7
SSC5D	19
SSFA2	2
SSH1	12
SSH3	11
SSNA1	9
SSPN	12
SSPO	7
SSR1	6
SSR2	1
SSR3	3
SSR4	X
SSR4P1	21
SSRP1	11
SSSCA1	11
SSTR1	14
SSTR2	17
SSTR5-AS1	16
SSU72	1
SSUH2	3
SSX2IP	1
ST13	22
ST14	11
ST20	15
ST3GAL1	8
ST3GAL2	16
ST3GAL3	1
ST3GAL4	11
ST3GAL5	2
ST3GAL6	3
ST5	11
ST6GAL1	3
ST6GAL2	2
ST6GALNAC1	17
ST6GALNAC2	17
ST6GALNAC3	1
ST6GALNAC4	9
ST6GALNAC5	1
ST6GALNAC6	9
ST7	7
ST7-AS1	7
ST7L	1
ST8SIA1	12
ST8SIA4	5
ST8SIA6	10
STAB1	3
STAB2	12
STAC	3
STAC2	17
STAC3	12
STAG1	3
STAG2	X
STAG3	7
STAG3L4	7
STAM	10
STAM2	2
STAMBP	2
STAMBPL1	10
STAP2	19
STAR	8
STARD10	11
STARD13	13
STARD3	17
STARD3NL	7
STARD4	5
STARD5	15
STARD7	2
STARD8	X
STAT1	2
STAT2	12
STAT3	17
STAT4	2
STAT5A	17
STAT5B	17
STAT6	12
STAU1	20
STAU2	8
STC1	8
STC2	5
STEAP1	7
STEAP1B	7
STEAP2	7
STEAP3	2
STEAP4	7
STIL	1
STIM1	11
STIM2	4
STIP1	11
STK10	5
STK11	19
STK11IP	2
STK16	2
STK17A	7
STK17B	2
STK19	6
STK24	13
STK25	2
STK26	X
STK3	8
STK32A	5
STK32B	4
STK32C	10
STK33	11
STK35	20
STK36	2
STK38	6
STK38L	12
STK39	2
STK4	20
STK40	1
STKLD1	9
STMN1	1
STMN2	8
STMN3	20
STOM	9
STOML1	15
STOML2	9
STON1	2
STON1-GTF2A1L	2
STON2	14
STOX2	4
STPG1	1
STPG2	4
STRA13	17
STRA6	15
STRADA	17
STRADB	2
STRAP	12
STRBP	9
STRC	15
STRIP1	1
STRIP2	7
STRN	2
STRN3	14
STRN4	19
STS	X
STT3A	11
STT3B	3
STUB1	16
STX10	19
STX11	6
STX12	1
STX16	20
STX17	9
STX18	4
STX19	3
STX1A	7
STX1B	16
STX2	12
STX3	11
STX4	16
STX5	11
STX6	1
STX7	6
STX8	17
STXBP1	9
STXBP2	19
STXBP3	1
STXBP4	17
STXBP5	6
STXBP6	14
STYX	14
STYXL1	7
SUB1	5
SUCLA2	13
SUCLG1	2
SUCLG2	3
SUCNR1	3
SUCO	1
SUDS3	12
SUFU	10
SUGCT	7
SUGP1	19
SUGP2	19
SUGT1	13
SUGT1P3	13
SULF1	8
SULF2	20
SULT1A1	16
SULT1A2	16
SULT1A3	16
SULT1B1	4
SULT1C2	2
SULT1C4	2
SULT2A1	19
SULT2B1	19
SULT4A1	22
SUMF1	3
SUMF2	7
SUMO1	2
SUMO2	17
SUMO3	21
SUN1	7
SUN2	22
SUN3	7
SUOX	12
SUPT16H	14
SUPT20H	13
SUPT3H	6
SUPT4H1	17
SUPT5H	19
SUPT6H	17
SUPT7L	2
SUPV3L1	10
SURF1	9
SURF2	9
SURF4	9
SURF6	9
SUSD1	9
SUSD2	22
SUSD3	9
SUSD4	1
SUSD6	14
SUV39H1	X
SUV39H2	10
SUZ12	17
SV2A	1
SV2B	15
SVEP1	9
SVIL	10
SVIP	11
SVOP	12
SVOPL	7
SWAP70	11
SWI5	9
SWSAP1	19
SWT1	1
SYAP1	X
SYBU	8
SYCE1L	16
SYCE2	19
SYCE3	22
SYCP2	20
SYCP2L	6
SYCP3	12
SYDE1	19
SYDE2	1
SYF2	1
SYK	9
SYMPK	19
SYN2	3
SYN3	22
SYNC	1
SYNCRIP	6
SYNDIG1	20
SYNE1	6
SYNE2	14
SYNE3	14
SYNE4	19
SYNGAP1	6
SYNGR1	22
SYNGR2	17
SYNGR3	16
SYNJ1	21
SYNJ2	6
SYNJ2BP	14
SYNPO	5
SYNRG	17
SYP	X
SYPL1	7
SYS1	20
SYT1	12
SYT11	1
SYT12	11
SYT15	10
SYT17	16
SYT2	1
SYT3	19
SYT7	11
SYT8	11
SYT9	11
SYTL1	1
SYTL2	11
SYTL3	6
SYTL4	X
SYTL5	X
SYVN1	11
SZRD1	1
SZT2	1
TAB1	22
TAB2	6
TAB3	X
TACC1	8
TACC2	10
TACC3	4
TACO1	17
TACR1	2
TACR2	10
TACSTD2	1
TADA1	1
TADA2A	17
TADA2B	4
TADA3	3
TAF1	X
TAF10	11
TAF11	6
TAF12	1
TAF13	1
TAF15	17
TAF1A	1
TAF1B	2
TAF1C	16
TAF1D	11
TAF1L	9
TAF2	8
TAF3	10
TAF4	20
TAF4B	18
TAF5	10
TAF5L	1
TAF6	7
TAF6L	11
TAF7	5
TAF7L	X
TAF8	6
TAF9	5
TAF9B	X
TAGAP	6
TAGLN	11
TAGLN2	1
TAL1	1
TALDO1	11
TAMM41	3
TANC1	2
TANC2	17
TANGO2	22
TANGO6	16
TANK	2
TAOK1	17
TAOK2	16
TAOK3	12
TAP1	6
TAP2	6
TAPBP	6
TAPBPL	12
TAPT1	4
TARBP1	1
TARBP2	12
TARDBP	1
TARS	5
TARS2	1
TARSL2	15
TAS1R1	1
TAS1R3	1
TAS2R14	12
TAS2R19	12
TAS2R20	12
TAS2R31	12
TAS2R4	7
TAS2R5	7
TASP1	20
TATDN1	8
TATDN2	3
TATDN3	1
TAX1BP1	7
TAX1BP3	17
TAZ	X
TBC1D1	4
TBC1D10A	22
TBC1D10B	16
TBC1D10C	11
TBC1D12	10
TBC1D13	9
TBC1D14	4
TBC1D15	12
TBC1D16	17
TBC1D17	19
TBC1D19	4
TBC1D2	9
TBC1D20	20
TBC1D22A	22
TBC1D22B	6
TBC1D23	3
TBC1D24	16
TBC1D25	X
TBC1D29	17
TBC1D2B	15
TBC1D3	17
TBC1D31	8
TBC1D32	6
TBC1D3B	17
TBC1D3C	17
TBC1D3H	17
TBC1D4	13
TBC1D5	3
TBC1D7	6
TBC1D8	2
TBC1D8B	X
TBC1D9	4
TBC1D9B	5
TBCA	5
TBCB	19
TBCC	6
TBCCD1	3
TBCD	17
TBCE	1
TBCEL	11
TBCK	4
TBK1	12
TBKBP1	17
TBL1X	X
TBL1XR1	3
TBL2	7
TBL3	16
TBP	6
TBPL1	6
TBRG1	11
TBRG4	7
TBX1	22
TBX15	1
TBX18	6
TBX19	1
TBX2	17
TBX21	17
TBX3	12
TBX5	12
TBX6	16
TBXA2R	19
TBXAS1	7
TC2N	14
TCAF1	7
TCAF2	7
TCAIM	3
TCAM1P	17
TCEA1	8
TCEA2	20
TCEA3	1
TCEAL1	X
TCEAL2	X
TCEAL3	X
TCEAL4	X
TCEAL5	X
TCEAL6	X
TCEAL7	X
TCEAL8	X
TCEANC	X
TCEANC2	1
TCEB1	8
TCEB2	16
TCEB3	1
TCERG1	5
TCF12	15
TCF15	20
TCF19	6
TCF20	22
TCF21	6
TCF25	16
TCF3	19
TCF4	18
TCF7	5
TCF7L1	2
TCF7L2	10
TCFL5	20
TCHH	1
TCHP	12
TCIRG1	11
TCL1B	14
TCN2	22
TCOF1	5
TCP1	6
TCP10L	21
TCP11	6
TCP11L1	11
TCP11L2	12
TCTA	3
TCTE1	6
TCTE3	6
TCTEX1D1	1
TCTEX1D2	3
TCTEX1D4	1
TCTN1	12
TCTN2	12
TCTN3	10
TDG	12
TDGF1	3
TDGF1P3	X
TDH	8
TDP1	14
TDP2	6
TDRD10	1
TDRD3	13
TDRD5	1
TDRD6	6
TDRD7	9
TDRKH	1
TDRP	8
TEAD1	11
TEAD2	19
TEAD3	6
TEAD4	12
TEC	4
TECPR1	7
TECPR2	14
TECR	19
TECTA	11
TEDDM1	1
TEF	22
TEFM	17
TEK	9
TEKT2	1
TEKT3	17
TEKT4	2
TEKT4P2	21
TEKT5	16
TELO2	16
TEN1	17
TEN1-CDK3	17
TENM1	X
TENM2	5
TENM3	4
TENM4	11
TEP1	14
TEPP	16
TERF1	8
TERF2	16
TERF2IP	16
TES	7
TESC	12
TESK1	9
TESK2	1
TESPA1	12
TET1	10
TET2	4
TET3	2
TEX10	9
TEX101	19
TEX11	X
TEX14	17
TEX2	17
TEX261	2
TEX264	3
TEX29	13
TEX30	13
TEX35	1
TEX9	15
TFAM	10
TFAP2A	6
TFAP2B	6
TFAP2C	20
TFAP2E	1
TFAP4	16
TFB1M	6
TFB2M	1
TFCP2	12
TFCP2L1	2
TFDP1	13
TFDP2	3
TFDP3	X
TFE3	X
TFEB	6
TFEC	7
TFF3	21
TFG	3
TFIP11	22
TFPI	2
TFPT	19
TFR2	7
TFRC	3
TG	8
TGDS	13
TGFB1	19
TGFB1I1	16
TGFB2	1
TGFB3	14
TGFBI	5
TGFBR1	9
TGFBR2	3
TGFBR3	1
TGFBRAP1	2
TGIF1	18
TGIF2	20
TGM1	14
TGM5	15
TGOLN2	2
TGS1	8
TH	11
THADA	2
THAP1	8
THAP10	15
THAP11	16
THAP2	12
THAP3	1
THAP4	2
THAP5	7
THAP6	4
THAP7	22
THAP7-AS1	22
THAP8	19
THAP9	4
THBD	20
THBS1	15
THBS2	6
THBS3	1
THEG	19
THEM4	1
THEM5	1
THEM6	8
THEMIS	6
THEMIS2	1
THG1L	5
THNSL1	10
THNSL2	2
THOC1	18
THOC2	X
THOC3	5
THOC5	22
THOC6	16
THOC7	3
THOP1	19
THPO	3
THRA	17
THRAP3	1
THRB	3
THRSP	11
THSD1	13
THSD4	15
THSD7A	7
THSD7B	2
THTPA	14
THUMPD1	16
THUMPD2	2
THUMPD3	3
THUMPD3-AS1	3
THY1	11
THYN1	11
TIA1	2
TIAF1	17
TIAL1	10
TIAM1	21
TIAM2	6
TICAM1	19
TICAM2	5
TICRR	15
TIE1	1
TIFA	4
TIGD1	2
TIGD2	4
TIGD3	11
TIGD4	4
TIGD5	8
TIGD6	5
TIGD7	16
TIMELESS	12
TIMM10	11
TIMM10B	11
TIMM13	19
TIMM17A	1
TIMM17B	X
TIMM21	18
TIMM22	17
TIMM44	19
TIMM50	19
TIMM8A	X
TIMM8B	11
TIMM9	14
TIMMDC1	3
TIMP1	X
TIMP2	17
TIMP3	22
TINAG	6
TINAGL1	1
TINCR	19
TINF2	14
TIPARP	3
TIPIN	15
TIPRL	1
TIRAP	11
TJAP1	6
TJP1	15
TJP2	9
TJP3	19
TK1	17
TK2	16
TKT	3
TKTL1	X
TLCD1	17
TLDC1	16
TLDC2	20
TLE1	9
TLE2	19
TLE3	15
TLE4	9
TLE6	19
TLK1	2
TLK2	17
TLL1	4
TLN1	9
TLN2	15
TLR1	4
TLR10	4
TLR2	4
TLR3	4
TLR4	9
TLR5	1
TLR6	4
TLR7	X
TLR9	3
TLX3	5
TM2D1	1
TM2D2	8
TM2D3	15
TM4SF1	3
TM4SF18	3
TM6SF1	15
TM6SF2	19
TM7SF2	11
TM7SF3	12
TM9SF1	14
TM9SF2	13
TM9SF3	10
TM9SF4	20
TMA16	4
TMA7	3
TMBIM1	2
TMBIM4	12
TMBIM6	12
TMC1	9
TMC2	20
TMC4	19
TMC5	16
TMC6	17
TMC7	16
TMC8	17
TMCC1	3
TMCC2	1
TMCC3	12
TMCO1	1
TMCO3	13
TMCO4	1
TMCO6	5
TMED1	19
TMED10	14
TMED2	12
TMED3	15
TMED4	7
TMED5	1
TMED6	16
TMED7	5
TMED7-TICAM2	5
TMED8	14
TMED9	5
TMEFF1	9
TMEM101	17
TMEM102	17
TMEM104	17
TMEM105	17
TMEM106A	17
TMEM106B	7
TMEM106C	12
TMEM107	17
TMEM108	3
TMEM109	11
TMEM11	17
TMEM110	3
TMEM115	3
TMEM116	12
TMEM117	12
TMEM119	12
TMEM120A	7
TMEM120B	12
TMEM121	14
TMEM123	11
TMEM125	1
TMEM126A	11
TMEM126B	11
TMEM127	2
TMEM128	4
TMEM129	4
TMEM130	7
TMEM131	2
TMEM132A	11
TMEM133	11
TMEM134	11
TMEM135	11
TMEM136	11
TMEM138	11
TMEM139	7
TMEM140	7
TMEM141	9
TMEM143	19
TMEM144	4
TMEM145	19
TMEM147	19
TMEM14A	6
TMEM14B	6
TMEM14C	6
TMEM150A	2
TMEM150B	19
TMEM150C	4
TMEM151A	11
TMEM151B	6
TMEM154	4
TMEM156	4
TMEM158	3
TMEM159	16
TMEM160	19
TMEM161A	19
TMEM161B	5
TMEM163	2
TMEM164	X
TMEM165	4
TMEM167A	5
TMEM167B	1
TMEM168	7
TMEM169	2
TMEM17	2
TMEM170A	16
TMEM170B	6
TMEM173	5
TMEM175	4
TMEM176A	7
TMEM176B	7
TMEM177	2
TMEM179B	11
TMEM18	2
TMEM181	6
TMEM182	2
TMEM183A	1
TMEM184A	7
TMEM184B	22
TMEM184C	4
TMEM185A	X
TMEM185B	2
TMEM186	16
TMEM187	X
TMEM189	20
TMEM189-UBE2V1	20
TMEM19	12
TMEM190	19
TMEM191A	22
TMEM192	4
TMEM198	2
TMEM199	17
TMEM2	9
TMEM200A	6
TMEM200B	1
TMEM200C	18
TMEM201	1
TMEM203	9
TMEM204	16
TMEM205	19
TMEM206	1
TMEM208	16
TMEM209	7
TMEM212	3
TMEM214	2
TMEM216	11
TMEM217	6
TMEM218	11
TMEM219	16
TMEM220	17
TMEM222	1
TMEM223	11
TMEM229B	14
TMEM230	20
TMEM231	16
TMEM232	5
TMEM234	1
TMEM236	10
TMEM237	2
TMEM240	1
TMEM241	18
TMEM242	6
TMEM243	7
TMEM245	9
TMEM246	9
TMEM248	7
TMEM249	8
TMEM25	11
TMEM251	14
TMEM253	14
TMEM254	10
TMEM255A	X
TMEM255B	13
TMEM256	17
TMEM256-PLSCR3	17
TMEM258	11
TMEM259	19
TMEM26	10
TMEM260	14
TMEM261	9
TMEM263	12
TMEM27	X
TMEM30A	6
TMEM30B	14
TMEM31	X
TMEM33	4
TMEM37	2
TMEM38A	19
TMEM39A	3
TMEM39B	1
TMEM40	3
TMEM41A	3
TMEM41B	11
TMEM42	3
TMEM43	3
TMEM44	3
TMEM45A	3
TMEM47	X
TMEM5	12
TMEM50A	1
TMEM50B	21
TMEM51	1
TMEM51-AS1	1
TMEM52	1
TMEM52B	12
TMEM53	1
TMEM54	1
TMEM55A	8
TMEM55B	14
TMEM57	1
TMEM59	1
TMEM59L	19
TMEM60	7
TMEM61	1
TMEM62	15
TMEM63A	1
TMEM63B	6
TMEM63C	14
TMEM64	8
TMEM65	8
TMEM67	8
TMEM68	8
TMEM69	1
TMEM70	8
TMEM71	8
TMEM74B	20
TMEM79	1
TMEM80	11
TMEM81	1
TMEM82	1
TMEM86A	11
TMEM86B	19
TMEM87A	15
TMEM87B	2
TMEM88	17
TMEM8A	16
TMEM8B	9
TMEM9	1
TMEM91	19
TMEM92	17
TMEM97	17
TMEM98	17
TMEM99	17
TMEM9B	11
TMF1	3
TMIE	3
TMIGD2	19
TMLHE	X
TMOD1	9
TMOD2	15
TMOD3	15
TMPO	12
TMPO-AS1	12
TMPPE	3
TMPRSS11B	4
TMPRSS12	12
TMPRSS13	11
TMPRSS2	21
TMPRSS3	21
TMPRSS5	11
TMPRSS6	22
TMSB10	2
TMSB15A	X
TMSB15B	X
TMTC1	12
TMTC2	12
TMTC3	12
TMTC4	13
TMUB1	7
TMUB2	17
TMX1	14
TMX2	11
TMX3	18
TMX4	20
TNC	9
TNF	6
TNFAIP1	17
TNFAIP2	14
TNFAIP3	6
TNFAIP8	5
TNFAIP8L1	19
TNFAIP8L2	1
TNFAIP8L3	15
TNFRSF10A	8
TNFRSF10B	8
TNFRSF10C	8
TNFRSF10D	8
TNFRSF11A	18
TNFRSF12A	16
TNFRSF13B	17
TNFRSF13C	22
TNFRSF14	1
TNFRSF17	16
TNFRSF18	1
TNFRSF19	13
TNFRSF1A	12
TNFRSF1B	1
TNFRSF21	6
TNFRSF25	1
TNFRSF4	1
TNFRSF6B	20
TNFRSF8	1
TNFSF10	3
TNFSF12	17
TNFSF12-TNFSF13	17
TNFSF13	17
TNFSF13B	13
TNFSF14	19
TNFSF15	9
TNFSF4	1
TNFSF8	9
TNFSF9	19
TNIK	3
TNIP1	5
TNIP2	4
TNIP3	4
TNK1	17
TNK2	3
TNKS	8
TNKS1BP1	11
TNKS2	10
TNN	1
TNNI3K	1
TNNT2	1
TNPO1	5
TNPO2	19
TNPO3	7
TNRC18	7
TNRC6A	16
TNRC6B	22
TNRC6C	17
TNS1	2
TNS2	12
TNS3	7
TNS4	17
TNXB	6
TOB1	17
TOB2	22
TOE1	1
TOLLIP	11
TOM1	22
TOM1L1	17
TOM1L2	17
TOMM20	1
TOMM20L	14
TOMM22	22
TOMM34	20
TOMM40	19
TOMM40L	1
TOMM5	9
TOMM6	6
TOMM7	7
TOMM70A	3
TONSL	8
TOP1	20
TOP1MT	8
TOP2B	3
TOP3A	17
TOP3B	22
TOPBP1	3
TOPORS	9
TOR1A	9
TOR1AIP1	1
TOR1AIP2	1
TOR1B	9
TOR2A	9
TOR3A	1
TOR4A	9
TOX	8
TOX2	20
TOX3	16
TOX4	14
TP53	17
TP53AIP1	11
TP53BP1	15
TP53BP2	1
TP53I11	11
TP53I13	17
TP53I3	2
TP53INP1	8
TP53INP2	20
TP53RK	20
TP53TG3B	16
TP53TG5	20
TP73	1
TP73-AS1	1
TPBG	6
TPCN1	12
TPCN2	11
TPD52	8
TPD52L1	6
TPD52L2	20
TPGS1	19
TPGS2	18
TPH1	11
TPI1	12
TPK1	7
TPM1	15
TPM2	9
TPM3	1
TPM3P9	19
TPM4	19
TPMT	6
TPO	2
TPP1	11
TPP2	13
TPPP	5
TPPP3	16
TPR	1
TPRA1	3
TPRG1	3
TPRG1L	1
TPRKB	2
TPRN	9
TPSAB1	16
TPSB2	16
TPSD1	16
TPSG1	16
TPST1	7
TPST2	22
TPT1	13
TPTE	21
TPTE2	13
TPTEP1	22
TPX2	20
TRA2A	7
TRA2B	3
TRABD	22
TRABD2A	2
TRADD	16
TRAF1	9
TRAF2	9
TRAF3	14
TRAF3IP1	2
TRAF3IP2	6
TRAF3IP3	1
TRAF4	17
TRAF5	1
TRAF6	11
TRAF7	16
TRAFD1	12
TRAIP	3
TRAK1	3
TRAK2	2
TRAM1	8
TRAM1L1	4
TRAM2	6
TRANK1	3
TRAP1	16
TRAPPC1	17
TRAPPC10	21
TRAPPC11	4
TRAPPC12	2
TRAPPC13	5
TRAPPC2	X
TRAPPC2L	16
TRAPPC3	1
TRAPPC4	11
TRAPPC5	19
TRAPPC6A	19
TRAPPC6B	14
TRAPPC8	18
TRAPPC9	8
TRAT1	3
TRDMT1	10
TREM2	6
TREML1	6
TREML2	6
TRERF1	6
TREX1	3
TREX2	X
TRIAP1	12
TRIB1	8
TRIB2	2
TRIB3	20
TRIL	7
TRIM11	1
TRIM13	13
TRIM14	9
TRIM16	17
TRIM16L	17
TRIM17	1
TRIM2	4
TRIM21	11
TRIM22	11
TRIM23	5
TRIM24	7
TRIM25	17
TRIM26	6
TRIM27	6
TRIM28	19
TRIM29	11
TRIM3	11
TRIM31	6
TRIM32	9
TRIM33	1
TRIM34	11
TRIM35	8
TRIM37	17
TRIM38	6
TRIM39	6
TRIM4	7
TRIM41	5
TRIM44	11
TRIM45	1
TRIM46	1
TRIM47	17
TRIM5	11
TRIM52	5
TRIM56	7
TRIM58	1
TRIM59	3
TRIM6	11
TRIM6-TRIM34	11
TRIM60	4
TRIM61	4
TRIM62	1
TRIM65	17
TRIM66	11
TRIM68	11
TRIM69	15
TRIM7	5
TRIM74	7
TRIM8	10
TRIM9	14
TRIO	5
TRIOBP	22
TRIP10	19
TRIP11	14
TRIP12	2
TRIP13	5
TRIP4	15
TRIP6	7
TRIQK	8
TRIT1	1
TRMT1	19
TRMT10A	4
TRMT10B	9
TRMT10C	3
TRMT11	6
TRMT112	11
TRMT12	8
TRMT13	1
TRMT1L	1
TRMT2A	22
TRMT2B	X
TRMT44	4
TRMT5	14
TRMT6	20
TRMT61A	14
TRMT61B	2
TRMU	22
TRNAU1AP	1
TRNP1	1
TRNT1	3
TRO	X
TROAP	12
TROVE2	1
TRPA1	8
TRPC1	3
TRPC2	11
TRPC3	4
TRPC4	13
TRPC4AP	20
TRPC6	11
TRPM1	15
TRPM2	21
TRPM3	9
TRPM4	19
TRPM6	9
TRPM7	15
TRPM8	2
TRPS1	8
TRPT1	11
TRPV1	17
TRPV2	17
TRPV3	17
TRPV4	12
TRPV6	7
TRRAP	7
TRUB1	10
TRUB2	9
TSACC	1
TSC1	9
TSC2	16
TSC22D1	13
TSC22D2	3
TSC22D3	X
TSC22D4	7
TSEN15	1
TSEN2	3
TSEN34	19
TSEN54	17
TSFM	12
TSG101	11
TSGA10	2
TSGA13	7
TSHZ1	18
TSHZ2	20
TSHZ3	19
TSIX	X
TSKU	11
TSLP	5
TSN	2
TSNARE1	8
TSNAX	1
TSNAXIP1	16
TSPAN1	1
TSPAN10	17
TSPAN11	12
TSPAN12	7
TSPAN13	7
TSPAN14	10
TSPAN15	10
TSPAN17	5
TSPAN18	11
TSPAN2	1
TSPAN3	15
TSPAN31	12
TSPAN32	11
TSPAN33	7
TSPAN4	11
TSPAN5	4
TSPAN6	X
TSPAN7	X
TSPAN8	12
TSPAN9	12
TSPEAR	21
TSPO	22
TSPYL1	6
TSPYL2	X
TSPYL4	6
TSPYL5	8
TSR1	17
TSR2	X
TSR3	16
TSSC1	2
TSSC4	11
TSSK2	22
TSSK3	1
TSSK4	14
TSSK6	19
TST	22
TSTA3	8
TSTD1	1
TSTD2	9
TTBK1	6
TTBK2	15
TTC1	5
TTC12	11
TTC13	1
TTC14	3
TTC16	9
TTC17	11
TTC19	17
TTC21A	3
TTC21B	2
TTC22	1
TTC23	15
TTC23L	5
TTC25	17
TTC26	7
TTC27	2
TTC28	22
TTC28-AS1	22
TTC29	4
TTC3	21
TTC30A	2
TTC30B	2
TTC31	2
TTC32	2
TTC33	5
TTC36	11
TTC37	5
TTC38	22
TTC39A	1
TTC39B	9
TTC39C	18
TTC4	1
TTC5	14
TTC7A	2
TTC7B	14
TTC8	14
TTC9	14
TTC9C	11
TTF1	9
TTF2	1
TTI1	20
TTI2	8
TTK	6
TTL	2
TTLL1	22
TTLL10	1
TTLL11	9
TTLL12	22
TTLL13P	15
TTLL2	6
TTLL3	3
TTLL4	2
TTLL5	14
TTLL7	1
TTLL9	20
TTPA	8
TTPAL	20
TTYH1	19
TTYH2	17
TTYH3	7
TUB	11
TUBA1A	12
TUBA1B	12
TUBA1C	12
TUBA3FP	22
TUBA8	22
TUBAL3	10
TUBB	6
TUBB1	20
TUBB2A	6
TUBB2B	6
TUBB3	16
TUBB4A	19
TUBB4B	9
TUBB6	18
TUBB8	10
TUBD1	17
TUBE1	6
TUBG1	17
TUBG2	17
TUBGCP2	10
TUBGCP3	13
TUBGCP4	15
TUBGCP5	15
TUBGCP6	22
TUFM	16
TUFT1	1
TULP1	6
TULP3	12
TULP4	6
TUSC1	9
TUSC2	3
TUSC3	8
TUT1	11
TVP23A	16
TVP23B	17
TVP23C	17
TWF1	12
TWF2	3
TWIST2	2
TWISTNB	7
TWSG1	18
TXK	4
TXLNA	1
TXLNG	X
TXN	9
TXN2	22
TXNDC11	16
TXNDC12	1
TXNDC15	5
TXNDC16	14
TXNDC17	17
TXNDC2	18
TXNDC5	6
TXNDC9	2
TXNIP	1
TXNL1	18
TXNL4A	18
TXNL4B	16
TXNRD1	12
TXNRD2	22
TXNRD3	3
TYK2	19
TYMP	22
TYMS	18
TYRO3	15
TYROBP	19
TYSND1	10
TYW1	7
TYW1B	7
TYW3	1
TYW5	2
U2AF1	21
U2AF1L4	19
U2AF2	19
U2SURP	3
UACA	15
UAP1	1
UAP1L1	9
UBA1	X
UBA2	19
UBA3	3
UBA5	3
UBA52	19
UBA6	4
UBA6-AS1	4
UBA7	3
UBAC1	9
UBAC2	13
UBALD1	16
UBALD2	17
UBAP1	9
UBAP1L	15
UBAP2	9
UBAP2L	1
UBASH3A	21
UBASH3B	11
UBB	17
UBC	12
UBD	6
UBE2A	X
UBE2B	5
UBE2C	20
UBE2D1	10
UBE2D2	5
UBE2D3	4
UBE2D4	7
UBE2E1	3
UBE2E2	3
UBE2E3	2
UBE2F	2
UBE2G1	17
UBE2G2	21
UBE2H	7
UBE2I	16
UBE2J1	6
UBE2J2	1
UBE2K	4
UBE2L3	22
UBE2L6	11
UBE2M	19
UBE2N	12
UBE2NL	X
UBE2O	17
UBE2Q1	1
UBE2Q2	15
UBE2Q2P1	15
UBE2R2	9
UBE2S	19
UBE2T	1
UBE2V1	20
UBE2V2	8
UBE2W	8
UBE2Z	17
UBE3A	15
UBE3B	12
UBE3C	7
UBE3D	6
UBE4A	11
UBE4B	1
UBFD1	16
UBIAD1	1
UBL3	13
UBL4A	X
UBL4B	1
UBL5	19
UBL7	15
UBLCP1	5
UBN1	16
UBN2	7
UBOX5	20
UBP1	3
UBQLN1	9
UBQLN2	X
UBQLN4	1
UBQLNL	11
UBR1	15
UBR2	6
UBR3	2
UBR4	1
UBR5	8
UBR7	14
UBTD1	10
UBTD2	5
UBTF	17
UBTFL1	11
UBXN1	11
UBXN10	1
UBXN11	1
UBXN2A	2
UBXN2B	8
UBXN4	2
UBXN6	19
UBXN7	3
UBXN8	8
UCA1	19
UCHL3	13
UCHL5	1
UCK1	9
UCK2	1
UCKL1	20
UCN	2
UCN2	3
UCP2	11
UCP3	11
UEVLD	11
UFC1	1
UFD1L	22
UFL1	6
UFM1	13
UFSP1	7
UFSP2	4
UGCG	9
UGDH	4
UGGT1	2
UGGT2	13
UGP2	2
UGT1A1	2
UGT1A10	2
UGT2A1	4
UGT2B4	4
UGT8	4
UHMK1	1
UHRF1	19
UHRF1BP1	6
UHRF1BP1L	12
UHRF2	9
UIMC1	5
ULBP1	6
ULBP2	6
ULBP3	6
ULK1	12
ULK2	17
ULK3	15
ULK4	3
ULK4P1	15
ULK4P3	15
UMODL1	21
UMPS	3
UNC119	17
UNC119B	12
UNC13A	19
UNC13B	9
UNC13D	17
UNC45A	15
UNC50	2
UNC5A	5
UNC5B	10
UNC5C	4
UNC5CL	6
UNC79	14
UNC80	2
UNC93B1	11
UNG	12
UNK	17
UNKL	16
UPB1	22
UPF1	19
UPF2	10
UPF3A	13
UPF3B	X
UPK1A	19
UPK1B	3
UPK2	11
UPK3B	7
UPK3BL	7
UPP1	7
UPP2	2
UPRT	X
UQCC1	20
UQCC2	6
UQCC3	11
UQCR10	22
UQCR11	19
UQCRB	8
UQCRC1	3
UQCRC2	16
UQCRFS1	19
UQCRH	1
UQCRQ	5
URAHP	16
URB1	21
URB1-AS1	21
URB2	1
URGCP	7
URI1	19
URM1	9
UROD	1
UROS	10
USB1	16
USE1	19
USF1	1
USF2	19
USH1G	17
USH2A	1
USHBP1	19
USMG5	10
USO1	4
USP1	1
USP10	16
USP11	X
USP12	13
USP13	3
USP14	18
USP15	12
USP16	21
USP18	22
USP19	3
USP20	9
USP21	1
USP22	17
USP24	1
USP25	21
USP27X	X
USP27X-AS1	X
USP28	11
USP3	15
USP30	12
USP31	16
USP32	17
USP33	1
USP34	2
USP35	11
USP36	17
